2010.10.04,00:00,114.884,115.271,113.745,114.070,60491
2010.10.05,00:00,114.068,115.340,113.878,115.129,83336
2010.10.06,00:00,115.166,115.633,114.679,115.496,79742
2010.10.07,00:00,115.508,115.668,114.240,114.744,80733
2010.10.08,00:00,114.734,114.946,113.656,114.164,72322
2010.10.11,00:00,114.670,114.729,113.823,113.852,53805
2010.10.12,00:00,113.854,114.166,112.841,113.774,80535
2010.10.13,00:00,113.776,114.685,113.727,114.174,61486
2010.10.14,00:00,114.174,114.773,113.987,114.747,72551
2010.10.15,00:00,114.743,114.758,113.543,113.769,77171
2010.10.18,00:00,113.820,113.832,112.395,113.224,68971
2010.10.19,00:00,113.228,113.650,111.801,111.962,86901
2010.10.20,00:00,111.965,113.363,111.549,113.216,81447
2010.10.21,00:00,113.201,113.926,112.803,113.208,89228
2010.10.22,00:00,113.202,113.539,112.584,113.524,68937
2010.10.25,00:00,113.557,113.775,112.535,112.809,69993
2010.10.26,00:00,112.819,113.273,112.401,112.845,82774
2010.10.27,00:00,112.843,113.178,112.211,112.546,84347
2010.10.28,00:00,112.536,112.965,112.178,112.850,69516
2010.10.29,00:00,112.851,112.965,111.518,112.097,79425
2010.11.01,00:00,112.221,113.283,111.764,111.862,71422
2010.11.02,00:00,111.863,113.470,111.863,113.208,71629
2010.11.03,00:00,113.206,114.926,112.819,114.657,73602
2010.11.04,00:00,114.654,115.416,114.033,114.734,80548
2010.11.05,00:00,114.732,115.037,113.890,114.018,73113
2010.11.08,00:00,114.179,114.286,112.655,112.991,74915
2010.11.09,00:00,112.988,113.080,111.711,112.500,102251
2010.11.10,00:00,112.499,113.778,112.221,113.380,102795
2010.11.11,00:00,113.376,113.530,112.506,112.707,81745
2010.11.12,00:00,112.707,113.380,111.039,112.992,94469
2010.11.15,00:00,113.056,113.623,112.589,112.859,79822
2010.11.16,00:00,112.862,113.428,112.258,112.366,92974
2010.11.17,00:00,112.370,112.778,112.298,112.518,109438
2010.11.18,00:00,112.519,114.083,112.503,113.912,187818
2010.11.19,00:00,113.923,114.304,113.515,114.201,163779
2010.11.22,00:00,114.535,114.937,113.241,113.539,193191
2010.11.23,00:00,113.543,113.663,110.735,111.139,246148
2010.11.24,00:00,111.143,111.775,110.303,111.369,260478
2010.11.25,00:00,111.366,111.911,111.003,111.674,166554
2010.11.26,00:00,111.657,111.817,110.547,111.309,212996
2010.11.29,00:00,111.634,111.767,110.246,110.584,245108
2010.11.30,00:00,110.571,110.684,108.339,108.642,275645
2010.12.01,00:00,108.662,110.752,108.396,110.591,289055
2010.12.02,00:00,110.591,111.188,109.974,110.708,249698
2010.12.03,00:00,110.708,111.104,109.854,110.702,241852
2010.12.06,00:00,110.544,111.077,109.619,109.987,223427
2010.12.07,00:00,109.988,111.102,109.555,110.700,256754
2010.12.08,00:00,110.704,111.465,110.507,111.423,291033
2010.12.09,00:00,111.412,111.640,110.571,110.878,265770
2010.12.10,00:00,110.872,111.130,110.481,110.993,194182
2010.12.13,00:00,110.856,112.062,110.639,111.637,211081
2010.12.14,00:00,111.633,112.189,111.526,111.902,242232
2010.12.15,00:00,111.900,112.126,111.210,111.303,265750
2010.12.16,00:00,111.307,111.621,111.065,111.105,224159
2010.12.17,00:00,111.107,111.937,110.383,110.749,220467
2010.12.20,00:00,110.673,110.706,109.564,109.983,196588
2010.12.21,00:00,109.985,110.484,109.603,109.676,188340
2010.12.22,00:00,109.677,110.104,109.187,109.445,174810
2010.12.23,00:00,109.443,109.607,108.439,108.688,147980
2010.12.24,00:00,108.698,109.036,108.549,108.711,50095
2010.12.27,00:00,108.536,109.060,108.410,108.983,119440
2010.12.28,00:00,108.984,109.503,107.608,108.047,183787
2010.12.29,00:00,108.050,108.150,107.617,107.914,161283
2010.12.30,00:00,107.909,108.915,107.592,108.327,167980
